"country","date","confirmed"
"Cochabamba",2020-04-23,66
"Cochabamba",2020-04-24,70
"Cochabamba",2020-04-25,71
"Cochabamba",2020-04-26,78
"Cochabamba",2020-04-27,78
"Cochabamba",2020-04-28,79
"Cochabamba",2020-04-29,80
"Cochabamba",2020-04-30,80
"Cochabamba",2020-05-01,80
"Cochabamba",2020-05-02,81
"Cochabamba",2020-05-03,81
"Cochabamba",2020-05-04,82
"Cochabamba",2020-05-05,82
"Cochabamba",2020-05-06,82
"Cochabamba",2020-05-07,82
"Cochabamba",2020-05-08,90
"Cochabamba",2020-05-09,95
"Cochabamba",2020-05-10,104
"Cochabamba",2020-05-11,109
"Cochabamba",2020-05-12,130
"Cochabamba",2020-05-13,148
"Cochabamba",2020-05-14,170
"Cochabamba",2020-05-15,196
"Cochabamba",2020-05-16,214
"Cochabamba",2020-05-17,224
"Cochabamba",2020-05-18,228
"Cochabamba",2020-05-19,246
"Cochabamba",2020-05-20,259
"Cochabamba",2020-05-21,266
"Cochabamba",2020-05-22,285
"Cochabamba",2020-05-23,295
"Cochabamba",2020-05-24,329
"Cochabamba",2020-05-25,339
"Cochabamba",2020-05-26,345
"Cochabamba",2020-05-27,376
"Cochabamba",2020-05-28,419
"Cochabamba",2020-05-29,488
"Cochabamba",2020-05-30,556
"Cochabamba",2020-05-31,611
"Cochabamba",2020-06-01,714
"Cochabamba",2020-06-02,786
"Cochabamba",2020-06-03,851
"Cochabamba",2020-06-04,898
"Cochabamba",2020-06-05,960
"Cochabamba",2020-06-06,1022
"Cochabamba",2020-06-07,1097
"Cochabamba",2020-06-08,1162
"Cochabamba",2020-06-09,1231
"Cochabamba",2020-06-10,1297
"Cochabamba",2020-06-11,1369
"Cochabamba",2020-06-12,1441
"Cochabamba",2020-06-13,1537
"Cochabamba",2020-06-14,1723
"Cochabamba",2020-06-15,1878
"Cochabamba",2020-06-16,1915
"Cochabamba",2020-06-17,2041
"Cochabamba",2020-06-18,2179
"Cochabamba",2020-06-19,2302
"Cochabamba",2020-06-20,2360
"Cochabamba",2020-06-21,2551
"Cochabamba",2020-06-22,2612
"Cochabamba",2020-06-23,2775
"Cochabamba",2020-06-24,2920
"Cochabamba",2020-06-25,2970
"Cochabamba",2020-06-26,3233
"Cochabamba",2020-06-27,3416
"Cochabamba",2020-06-28,3468
"Cochabamba",2020-06-29,3501
"Cochabamba",2020-06-30,3640
"Cochabamba",2020-07-01,3744
"Cochabamba",2020-07-02,3836
"Cochabamba",2020-07-03,4089
"Cochabamba",2020-07-04,4146
"Cochabamba",2020-07-05,4199
"Cochabamba",2020-07-06,4429
"Cochabamba",2020-07-07,4492
"Cochabamba",2020-07-08,4635
"Cochabamba",2020-07-09,4769
"Cochabamba",2020-07-10,4915
"Cochabamba",2020-07-11,5014
"Cochabamba",2020-07-12,5188
"Cochabamba",2020-07-13,5315
"Cochabamba",2020-07-14,5468
"Cochabamba",2020-07-15,5744
"Cochabamba",2020-07-16,5926
"Cochabamba",2020-07-17,6045
"Cochabamba",2020-07-18,6277
"Cochabamba",2020-07-19,6406
"Cochabamba",2020-07-20,6526
"Cochabamba",2020-07-21,6694
"Cochabamba",2020-07-22,6887
"Cochabamba",2020-07-23,7047
"Cochabamba",2020-07-24,7305
"Cochabamba",2020-07-25,7420
"Cochabamba",2020-07-26,7544
"Cochabamba",2020-07-27,8104
"Cochabamba",2020-07-28,8310
"Cochabamba",2020-07-29,8410
"Cochabamba",2020-07-30,8582
"Cochabamba",2020-07-31,9030
"Cochabamba",2020-08-01,9418
"Cochabamba",2020-08-02,9626
"Cochabamba",2020-08-03,9815
"Cochabamba",2020-08-04,10031
"Cochabamba",2020-08-05,10213
"Cochabamba",2020-08-06,10309
"Cochabamba",2020-08-07,10392
"Cochabamba",2020-08-08,10435
"Cochabamba",2020-08-09,10586
"Cochabamba",2020-08-10,10722
"Cochabamba",2020-08-11,10845
"Cochabamba",2020-08-12,10990
"Cochabamba",2020-08-13,11074
"Cochabamba",2020-08-14,11259
"Cochabamba",2020-08-15,11346
"Cochabamba",2020-08-16,11359
"Cochabamba",2020-08-17,11411
"Cochabamba",2020-08-18,11491
"Cochabamba",2020-08-19,11563
"Cochabamba",2020-08-20,11621
"Cochabamba",2020-08-21,11689
"Cochabamba",2020-08-22,11791
"Cochabamba",2020-08-23,11844
"Cochabamba",2020-08-24,11956
"Cochabamba",2020-08-25,12017
"Cochabamba",2020-08-26,12068
"Cochabamba",2020-08-27,12161
"Cochabamba",2020-08-28,12204
"Cochabamba",2020-08-29,12290
"Cochabamba",2020-08-30,12297
"Cochabamba",2020-08-31,12370
"Cochabamba",2020-09-01,12432
"Cochabamba",2020-09-02,12516
"Cochabamba",2020-09-03,12559
"Cochabamba",2020-09-04,12589
"Cochabamba",2020-09-05,12615
"Cochabamba",2020-09-06,12624
"Cochabamba",2020-09-07,12629
"Cochabamba",2020-09-08,12671
"Cochabamba",2020-09-09,12721
"Cochabamba",2020-09-10,12766
"Cochabamba",2020-09-11,12889
"Cochabamba",2020-09-12,13065
"Cochabamba",2020-09-13,13142
"Cochabamba",2020-09-14,13192
"Cochabamba",2020-09-15,13261
"Cochabamba",2020-09-16,13294
"Cochabamba",2020-09-17,13328
"Cochabamba",2020-09-18,13378
"Cochabamba",2020-09-19,13392
"Cochabamba",2020-09-20,13394
"Cochabamba",2020-09-21,13422
"Cochabamba",2020-09-22,13429
"Cochabamba",2020-09-23,13451
"Cochabamba",2020-09-24,13488
"Cochabamba",2020-09-25,13507
"Cochabamba",2020-09-26,13529
"Cochabamba",2020-09-27,13533
"Cochabamba",2020-09-28,13563
"Cochabamba",2020-09-29,13594
"Cochabamba",2020-09-30,13611
"Cochabamba",2020-10-01,13626
"Cochabamba",2020-10-02,13644
"Cochabamba",2020-10-03,13647
"Cochabamba",2020-10-04,13659
"Cochabamba",2020-10-05,13673
"Cochabamba",2020-10-06,13706
"Cochabamba",2020-10-07,13728
"Cochabamba",2020-10-08,13735
"Cochabamba",2020-10-09,13750
"Cochabamba",2020-10-10,13754
"Cochabamba",2020-10-11,13754
"Cochabamba",2020-10-12,13765
"Cochabamba",2020-10-13,13784
"Cochabamba",2020-10-14,13787
"Cochabamba",2020-10-15,13810
"Cochabamba",2020-10-16,13827
"Cochabamba",2020-10-17,13833
"Cochabamba",2020-10-18,13833
"Cochabamba",2020-10-19,13857
"Cochabamba",2020-10-20,13872
"Cochabamba",2020-10-21,13895
"Cochabamba",2020-10-22,13908
"Cochabamba",2020-10-23,13910
"Cochabamba",2020-10-24,13914
"Cochabamba",2020-10-25,13914
"Cochabamba",2020-10-26,13926
"Cochabamba",2020-10-27,13932
"Cochabamba",2020-10-28,13945
"Cochabamba",2020-10-29,13966
"Cochabamba",2020-10-30,13977
"Cochabamba",2020-10-31,13977
"Cochabamba",2020-11-01,13977
"Cochabamba",2020-11-02,13987
"Cochabamba",2020-11-03,13988
"Cochabamba",2020-11-04,13999
"Cochabamba",2020-11-05,14011
"Cochabamba",2020-11-06,14014
"Cochabamba",2020-11-07,14021
"Cochabamba",2020-11-08,14023
"Cochabamba",2020-11-09,14027
"Cochabamba",2020-11-10,14033
"Cochabamba",2020-11-11,14042
"Cochabamba",2020-11-12,14062
"Cochabamba",2020-11-13,14080
"Cochabamba",2020-11-14,14083
"Cochabamba",2020-11-15,14087
"Cochabamba",2020-11-16,14109
"Cochabamba",2020-11-17,14115
"Cochabamba",2020-11-18,14117
"Cochabamba",2020-11-19,14127
"Cochabamba",2020-11-20,14136
"Cochabamba",2020-11-21,14144
"Cochabamba",2020-11-22,14145
"Cochabamba",2020-11-23,14155
"Cochabamba",2020-11-24,14169
"Cochabamba",2020-11-25,14185
"Cochabamba",2020-11-26,14217
"Cochabamba",2020-11-27,14233
"Cochabamba",2020-11-28,14238
"Cochabamba",2020-11-29,14238
"Cochabamba",2020-11-30,14253
"Cochabamba",2020-12-01,14266
"Cochabamba",2020-12-02,14280
"Cochabamba",2020-12-03,14293
"Cochabamba",2020-12-04,14307
"Cochabamba",2020-12-05,14311
"Cochabamba",2020-12-06,14315
"Cochabamba",2020-12-07,14331
"Cochabamba",2020-12-08,14345
"Cochabamba",2020-12-09,14360
"Cochabamba",2020-12-10,14381
"Cochabamba",2020-12-11,14398
"Cochabamba",2020-12-12,14414
"Cochabamba",2020-12-13,14415
"Cochabamba",2020-12-14,14424
"Cochabamba",2020-12-15,14434
"Cochabamba",2020-12-16,14455
"Cochabamba",2020-12-17,14465
"Cochabamba",2020-12-18,14494
"Cochabamba",2020-12-19,14515
"Cochabamba",2020-12-20,14521
"Cochabamba",2020-12-21,14579
"Cochabamba",2020-12-22,14638
"Cochabamba",2020-12-23,14699
"Cochabamba",2020-12-24,14765
"Cochabamba",2020-12-25,14778
"Cochabamba",2020-12-26,14865
"Cochabamba",2020-12-27,14900
"Cochabamba",2020-12-28,14962
"Cochabamba",2020-12-29,15141
"Oruro",2020-03-10,0
"Oruro",2020-03-11,0
"Oruro",2020-03-12,0
"Oruro",2020-03-13,6
"Oruro",2020-03-14,6
"Oruro",2020-03-15,6
"Oruro",2020-03-16,6
"Oruro",2020-03-17,6
"Oruro",2020-03-18,6
"Oruro",2020-03-19,7
"Oruro",2020-03-20,7
"Oruro",2020-03-21,7
"Oruro",2020-03-22,7
"Oruro",2020-03-23,7
"Oruro",2020-03-24,7
"Oruro",2020-03-25,7
"Oruro",2020-03-26,7
"Oruro",2020-03-27,7
"Oruro",2020-03-28,7
"Oruro",2020-03-29,7
"Oruro",2020-03-30,7
"Oruro",2020-03-31,7
"Oruro",2020-04-01,7
"Oruro",2020-04-02,7
"Oruro",2020-04-03,7
"Oruro",2020-04-04,7
"Oruro",2020-04-05,7
"Oruro",2020-04-06,7
"Oruro",2020-04-07,7
"Oruro",2020-04-08,7
"Oruro",2020-04-09,7
"Oruro",2020-04-10,8
"Oruro",2020-04-11,10
"Oruro",2020-04-12,12
"Oruro",2020-04-13,13
"Oruro",2020-04-14,29
"Oruro",2020-04-15,36
"Oruro",2020-04-16,37
"Oruro",2020-04-17,41
"Oruro",2020-04-18,44
"Oruro",2020-04-19,44
"Oruro",2020-04-20,48
"Oruro",2020-04-21,48
"Oruro",2020-04-22,58
"Oruro",2020-04-23,61
"Oruro",2020-04-24,64
"Oruro",2020-04-25,64
"Oruro",2020-04-26,78
"Oruro",2020-04-27,91
"Oruro",2020-04-28,91
"Oruro",2020-04-29,101
"Oruro",2020-04-30,101
"Oruro",2020-05-01,106
"Oruro",2020-05-02,110
"Oruro",2020-05-03,110
"Oruro",2020-05-04,110
"Oruro",2020-05-05,112
"Oruro",2020-05-06,112
"Oruro",2020-05-07,114
"Oruro",2020-05-08,115
"Oruro",2020-05-09,120
"Oruro",2020-05-10,123
"Oruro",2020-05-11,123
"Oruro",2020-05-12,127
"Oruro",2020-05-13,127
"Oruro",2020-05-14,131
"Oruro",2020-05-15,131
"Oruro",2020-05-16,132
"Oruro",2020-05-17,134
"Oruro",2020-05-18,136
"Oruro",2020-05-19,137
"Oruro",2020-05-20,137
"Oruro",2020-05-21,140
"Oruro",2020-05-22,142
"Oruro",2020-05-23,144
"Oruro",2020-05-24,149
"Oruro",2020-05-25,150
"Oruro",2020-05-26,152
"Oruro",2020-05-27,154
"Oruro",2020-05-28,158
"Oruro",2020-05-29,165
"Oruro",2020-05-30,189
"Oruro",2020-05-31,203
"Oruro",2020-06-01,209
"Oruro",2020-06-02,217
"Oruro",2020-06-03,221
"Oruro",2020-06-04,237
"Oruro",2020-06-05,246
"Oruro",2020-06-06,255
"Oruro",2020-06-07,259
"Oruro",2020-06-08,273
"Oruro",2020-06-09,287
"Oruro",2020-06-10,304
"Oruro",2020-06-11,333
"Oruro",2020-06-12,357
"Oruro",2020-06-13,368
"Oruro",2020-06-14,377
"Oruro",2020-06-15,388
"Oruro",2020-06-16,399
"Oruro",2020-06-17,419
"Oruro",2020-06-18,442
"Oruro",2020-06-19,458
"Oruro",2020-06-20,468
"Oruro",2020-06-21,487
"Oruro",2020-06-22,598
"Oruro",2020-06-23,674
"Oruro",2020-06-24,698
"Oruro",2020-06-25,720
"Oruro",2020-06-26,791
"Oruro",2020-06-27,793
"Oruro",2020-06-28,877
"Oruro",2020-06-29,898
"Oruro",2020-06-30,948
"Oruro",2020-07-01,1011
"Oruro",2020-07-02,1092
"Oruro",2020-07-03,1144
"Oruro",2020-07-04,1188
"Oruro",2020-07-05,1232
"Oruro",2020-07-06,1282
"Oruro",2020-07-07,1379
"Oruro",2020-07-08,1490
"Oruro",2020-07-09,1545
"Oruro",2020-07-10,1634
"Oruro",2020-07-11,1700
"Oruro",2020-07-12,1785
"Oruro",2020-07-13,1860
"Oruro",2020-07-14,1920
"Oruro",2020-07-15,1973
"Oruro",2020-07-16,2015
"Oruro",2020-07-17,2111
"Oruro",2020-07-18,2176
"Oruro",2020-07-19,2210
"Oruro",2020-07-20,2243
"Oruro",2020-07-21,2345
"Oruro",2020-07-22,2430
"Oruro",2020-07-23,2505
"Oruro",2020-07-24,2556
"Oruro",2020-07-25,2656
"Oruro",2020-07-26,2755
"Oruro",2020-07-27,2821
"Oruro",2020-07-28,2858
"Oruro",2020-07-29,2912
"Oruro",2020-07-30,3072
"Oruro",2020-07-31,3072
"Oruro",2020-08-01,3572
"Oruro",2020-08-02,3692
"Oruro",2020-08-03,3740
"Oruro",2020-08-04,3889
"Oruro",2020-08-05,3959
"Oruro",2020-08-06,4026
"Oruro",2020-08-07,4038
"Oruro",2020-08-08,4116
"Oruro",2020-08-09,4137
"Oruro",2020-08-10,4149
"Oruro",2020-08-11,4192
"Oruro",2020-08-12,4213
"Oruro",2020-08-13,4226
"Oruro",2020-08-14,4236
"Oruro",2020-08-15,4254
"Oruro",2020-08-16,4268
"Oruro",2020-08-17,4282
"Oruro",2020-08-18,4298
"Oruro",2020-08-19,4366
"Oruro",2020-08-20,4495
"Oruro",2020-08-21,4574
"Oruro",2020-08-22,4635
"Oruro",2020-08-23,4688
"Oruro",2020-08-24,4717
"Oruro",2020-08-25,4735
"Oruro",2020-08-26,4765
"Oruro",2020-08-27,4817
"Oruro",2020-08-28,4855
"Oruro",2020-08-29,4906
"Oruro",2020-08-30,4950
"Oruro",2020-08-31,4959
"Oruro",2020-09-01,4967
"Oruro",2020-09-02,4983
"Oruro",2020-09-03,5085
"Oruro",2020-09-04,5128
"Oruro",2020-09-05,5147
"Oruro",2020-09-06,5175
"Oruro",2020-09-07,5184
"Oruro",2020-09-08,5198
"Oruro",2020-09-09,5297
"Oruro",2020-09-10,5348
"Oruro",2020-09-11,5358
"Oruro",2020-09-12,5379
"Oruro",2020-09-13,5412
"Oruro",2020-09-14,5441
"Oruro",2020-09-15,5450
"Oruro",2020-09-16,5475
"Oruro",2020-09-17,5492
"Oruro",2020-09-18,5514
"Oruro",2020-09-19,5526
"Oruro",2020-09-20,5548
"Oruro",2020-09-21,5554
"Oruro",2020-09-22,5564
"Oruro",2020-09-23,5605
"Oruro",2020-09-24,5649
"Oruro",2020-09-25,5678
"Oruro",2020-09-26,5678
"Oruro",2020-09-27,5696
"Oruro",2020-09-28,5710
"Oruro",2020-09-29,5718
"Oruro",2020-09-30,5730
"Oruro",2020-10-01,5743
"Oruro",2020-10-02,5761
"Oruro",2020-10-03,5771
"Oruro",2020-10-04,5784
"Oruro",2020-10-05,5786
"Oruro",2020-10-06,5797
"Oruro",2020-10-07,5810
"Oruro",2020-10-08,5820
"Oruro",2020-10-09,5843
"Oruro",2020-10-10,5856
"Oruro",2020-10-11,5868
"Oruro",2020-10-12,5876
"Oruro",2020-10-13,5887
"Oruro",2020-10-14,5895
"Oruro",2020-10-15,5898
"Oruro",2020-10-16,5903
"Oruro",2020-10-17,5912
"Oruro",2020-10-18,5920
"Oruro",2020-10-19,5922
"Oruro",2020-10-20,5926
"Oruro",2020-10-21,5932
"Oruro",2020-10-22,5945
"Oruro",2020-10-23,5954
"Oruro",2020-10-24,5959
"Oruro",2020-10-25,5964
"Oruro",2020-10-26,5965
"Oruro",2020-10-27,5969
"Oruro",2020-10-28,5977
"Oruro",2020-10-29,5993
"Oruro",2020-10-30,6001
"Oruro",2020-10-31,6010
"Oruro",2020-11-01,6017
"Oruro",2020-11-02,6017
"Oruro",2020-11-03,6017
"Oruro",2020-11-04,6023
"Oruro",2020-11-05,6027
"Oruro",2020-11-06,6038
"Oruro",2020-11-07,6040
"Oruro",2020-11-08,6056
"Oruro",2020-11-09,6060
"Oruro",2020-11-10,6062
"Oruro",2020-11-11,6068
"Oruro",2020-11-12,6082
"Oruro",2020-11-13,6083
"Oruro",2020-11-14,6087
"Oruro",2020-11-15,6095
"Oruro",2020-11-16,6099
"Oruro",2020-11-17,6101
"Oruro",2020-11-18,6104
"Oruro",2020-11-19,6110
"Oruro",2020-11-20,6120
"Oruro",2020-11-21,6122
"Oruro",2020-11-22,6133
"Oruro",2020-11-23,6133
"Oruro",2020-11-24,6136
"Oruro",2020-11-25,6140
"Oruro",2020-11-26,6145
"Oruro",2020-11-27,6153
"Oruro",2020-11-28,6154
"Oruro",2020-11-29,6164
"Oruro",2020-11-30,6167
"Oruro",2020-12-01,6173
"Oruro",2020-12-02,6183
"Oruro",2020-12-03,6197
"Oruro",2020-12-04,6212
"Oruro",2020-12-05,6222
"Oruro",2020-12-06,6232
"Oruro",2020-12-07,6234
"Oruro",2020-12-08,6240
"Oruro",2020-12-09,6249
"Oruro",2020-12-10,6256
"Oruro",2020-12-11,6260
"Oruro",2020-12-12,6272
"Oruro",2020-12-13,6277
"Oruro",2020-12-14,6279
"Oruro",2020-12-15,6290
"Oruro",2020-12-16,6301
"Oruro",2020-12-17,6317
"Oruro",2020-12-18,6342
"Oruro",2020-12-19,6360
"Oruro",2020-12-20,6384
"Oruro",2020-12-21,6390
"Oruro",2020-12-22,6403
"Oruro",2020-12-23,6433
"Oruro",2020-12-24,6455
"Oruro",2020-12-25,6469
"Oruro",2020-12-26,6475
"Oruro",2020-12-27,6484
"Oruro",2020-12-28,6490
"Oruro",2020-12-29,6507
"Potosi",2020-03-10,0
"Potosi",2020-03-11,0
"Potosi",2020-03-12,0
"Potosi",2020-03-13,0
"Potosi",2020-03-14,0
"Potosi",2020-03-15,0
"Potosi",2020-03-16,0
"Potosi",2020-03-17,0
"Potosi",2020-03-18,0
"Potosi",2020-03-19,0
"Potosi",2020-03-20,0
"Potosi",2020-03-21,0
"Potosi",2020-03-22,0
"Potosi",2020-03-23,0
"Potosi",2020-03-24,0
"Potosi",2020-03-25,0
"Potosi",2020-03-26,1
"Potosi",2020-03-27,1
"Potosi",2020-03-28,3
"Potosi",2020-03-29,3
"Potosi",2020-03-30,3
"Potosi",2020-03-31,4
"Potosi",2020-04-01,4
"Potosi",2020-04-02,5
"Potosi",2020-04-03,5
"Potosi",2020-04-04,5
"Potosi",2020-04-05,5
"Potosi",2020-04-06,8
"Potosi",2020-04-07,10
"Potosi",2020-04-08,13
"Potosi",2020-04-09,13
"Potosi",2020-04-10,13
"Potosi",2020-04-11,15
"Potosi",2020-04-12,15
"Potosi",2020-04-13,15
"Potosi",2020-04-14,15
"Potosi",2020-04-15,15
"Potosi",2020-04-16,16
"Potosi",2020-04-17,18
"Potosi",2020-04-18,18
"Potosi",2020-04-19,19
"Potosi",2020-04-20,19
"Potosi",2020-04-21,19
"Potosi",2020-04-22,21
"Potosi",2020-04-23,21
"Potosi",2020-04-24,21
"Potosi",2020-04-25,26
"Potosi",2020-04-26,26
"Potosi",2020-04-27,26
"Potosi",2020-04-28,26
"Potosi",2020-04-29,26
"Potosi",2020-04-30,26
"Potosi",2020-05-01,26
"Potosi",2020-05-02,26
"Potosi",2020-05-03,26
"Potosi",2020-05-04,33
"Potosi",2020-05-05,35
"Potosi",2020-05-06,35
"Potosi",2020-05-07,35
"Potosi",2020-05-08,35
"Potosi",2020-05-09,35
"Potosi",2020-05-10,35
"Potosi",2020-05-11,36
"Potosi",2020-05-12,36
"Potosi",2020-05-13,36
"Potosi",2020-05-14,36
"Potosi",2020-05-15,36
"Potosi",2020-05-16,36
"Potosi",2020-05-17,38
"Potosi",2020-05-18,39
"Potosi",2020-05-19,39
"Potosi",2020-05-20,40
"Potosi",2020-05-21,41
"Potosi",2020-05-22,41
"Potosi",2020-05-23,41
"Potosi",2020-05-24,42
"Potosi",2020-05-25,44
"Potosi",2020-05-26,44
"Potosi",2020-05-27,44
"Potosi",2020-05-28,46
"Potosi",2020-05-29,48
"Potosi",2020-05-30,48
"Potosi",2020-05-31,68
"Potosi",2020-06-01,70
"Potosi",2020-06-02,93
"Potosi",2020-06-03,98
"Potosi",2020-06-04,119
"Potosi",2020-06-05,147
"Potosi",2020-06-06,171
"Potosi",2020-06-07,183
"Potosi",2020-06-08,188
"Potosi",2020-06-09,200
"Potosi",2020-06-10,205
"Potosi",2020-06-11,268
"Potosi",2020-06-12,274
"Potosi",2020-06-13,295
"Potosi",2020-06-14,331
"Potosi",2020-06-15,343
"Potosi",2020-06-16,361
"Potosi",2020-06-17,378
"Potosi",2020-06-18,392
"Potosi",2020-06-19,407
"Potosi",2020-06-20,424
"Potosi",2020-06-21,428
"Potosi",2020-06-22,546
"Potosi",2020-06-23,560
"Potosi",2020-06-24,576
"Potosi",2020-06-25,588
"Potosi",2020-06-26,589
"Potosi",2020-06-27,603
"Potosi",2020-06-28,641
"Potosi",2020-06-29,664
"Potosi",2020-06-30,674
"Potosi",2020-07-01,689
"Potosi",2020-07-02,720
